Time,Voltage,Current,Temperature,Gas,Label,dV_dt,dT_dt,Power
2815,3.62,124.14,42.58,289,1,0.01,0.16,449.3868
2816,3.61,256.01,42.57,298,1,-0.01,-0.01,924.1961
2817,3.6,171.76,42.54,300,1,-0.01,-0.03,618.336
2818,3.57,250.4,42.55,295,1,-0.03,0.01,893.928
2819,3.56,124.79,42.41,293,1,-0.01,-0.14,444.2524
2820,3.56,207.58,42.39,284,1,0,-0.02,738.9848
2821,3.57,29.23,42.37,285,1,0.01,-0.02,104.3511
2822,3.57,99.31,42.35,287,1,0,-0.02,354.5367
2823,3.58,-95,42.4,296,1,0.01,0.05,-340.1
2824,3.57,218.16,42.49,292,1,-0.01,0.09,778.8312
2825,3.57,-21.96,42.42,286,1,0,-0.07,-78.3972
2826,3.56,169.83,42.36,283,1,-0.01,-0.06,604.5948
2827,3.55,243.71,42.4,284,1,-0.01,0.04,865.1705
2828,3.53,50.11,42.37,275,1,-0.02,-0.03,176.8883
2829,3.54,-194.33,42.43,277,1,0.01,0.06,-687.9282
2830,3.54,37.62,42.47,280,1,0,0.04,133.1748
2831,3.51,-54.01,42.37,281,1,-0.03,-0.1,-189.5751
2832,3.51,-193.61,42.32,277,1,0,-0.05,-679.5711
2833,3.5,39.49,42.43,270,1,-0.01,0.11,138.215
2834,3.49,160.38,42.48,268,1,-0.01,0.05,559.7262
2835,3.52,62.53,42.54,259,1,0.03,0.06,220.1056
2836,3.54,-59.1,42.6,255,1,0.02,0.06,-209.214
2837,3.54,206.41,42.7,258,1,0,0.1,730.6914
2838,3.52,382.07,42.69,257,1,-0.02,-0.01,1344.8864
2839,3.54,79.73,42.67,256,1,0.02,-0.02,282.2442
2840,3.55,-208.36,42.62,254,1,0.01,-0.05,-739.678
2841,3.53,-268.39,42.49,245,1,-0.02,-0.13,-947.4167
2842,3.53,-75.33,42.35,242,1,0,-0.14,-265.9149
2843,3.53,-275.76,42.57,242,1,0,0.22,-973.4328
2844,3.52,-386.68,42.52,235,1,-0.01,-0.05,-1361.1136
2845,3.52,-403.64,42.43,227,1,0,-0.09,-1420.8128
2846,3.53,-274.13,42.42,220,1,0.01,-0.01,-967.6789
2847,3.52,-297.82,42.49,221,1,-0.01,0.07,-1048.3264
2848,3.52,-342.11,42.37,221,1,0,-0.12,-1204.2272
2849,3.53,-490.12,42.47,219,1,0.01,0.1,-1730.1236
2850,3.54,-139.95,42.34,211,1,0.01,-0.13,-495.423
2851,3.52,-295.79,42.44,206,1,-0.02,0.1,-1041.1808
2852,3.55,-167.02,42.48,208,1,0.03,0.04,-592.921
2853,3.55,0.9,42.55,207,1,0,0.07,3.195
2854,3.55,206.2,42.56,208,1,0,0.01,732.01
2855,3.57,-32.02,42.7,211,1,0.02,0.14,-114.3114
2856,3.58,-226.53,42.71,207,1,0.01,0.01,-810.9774
2857,3.62,-431.76,42.71,202,1,0.04,0,-1562.9712
2858,3.61,-303.42,42.56,197,1,-0.01,-0.15,-1095.3462
2859,3.6,-322.03,42.62,199,1,-0.01,0.06,-1159.308
2860,3.6,-108.38,42.59,202,1,0,-0.03,-390.168
2861,3.59,60.56,42.51,212,1,-0.01,-0.08,217.4104
2862,3.56,214.52,42.5,219,1,-0.03,-0.01,763.6912
2863,3.55,332.67,42.48,223,1,-0.01,-0.02,1180.9785
2864,3.52,9.11,42.48,232,1,-0.03,0,32.0672
2865,3.53,-74.79,42.45,237,1,0.01,-0.03,-264.0087
2866,3.52,-0.25,42.43,231,1,-0.01,-0.02,-0.88
2867,3.53,266.01,42.38,236,1,0.01,-0.05,939.0153
2868,3.52,376.13,42.3,229,1,-0.01,-0.08,1323.9776
2869,3.49,41.05,42.34,238,1,-0.03,0.04,143.2645
2870,3.5,179.32,42.38,237,1,0.01,0.04,627.62
2871,3.49,359.73,42.25,241,1,-0.01,-0.13,1255.4577
2872,3.5,269.04,42.33,240,1,0.01,0.08,941.64
2873,3.5,253.66,42.37,234,1,0,0.04,887.81
2874,3.5,407.74,42.32,236,1,0,-0.05,1427.09
2875,3.5,366.92,42.26,242,1,0,-0.06,1284.22
2876,3.49,471.02,42.26,242,1,-0.01,0,1643.8598
2877,3.49,610.45,42.38,241,1,0,0.12,2130.4705
2878,3.47,561.68,42.36,235,1,-0.02,-0.02,1949.0296
2879,3.46,274.78,42.31,238,1,-0.01,-0.05,950.7388
2880,3.43,45.21,42.28,245,1,-0.03,-0.03,155.0703
2881,3.44,304.95,42.34,244,1,0.01,0.06,1049.028
2882,3.43,193.81,42.22,244,1,-0.01,-0.12,664.7683
2883,3.43,209.62,42.27,246,1,0,0.05,718.9966
2884,3.46,333.31,42.29,240,1,0.03,0.02,1153.2526
2885,3.47,416.74,42.09,241,1,0.01,-0.2,1446.0878
2886,3.47,577.19,42.16,238,1,0,0.07,2002.8493
2887,3.47,731.54,42.07,239,1,0,-0.09,2538.4438
2888,3.45,290.2,42.18,235,1,-0.02,0.11,1001.19
2889,3.44,219.04,42.3,226,1,-0.01,0.12,753.4976
2890,3.48,354.15,42.21,224,1,0.04,-0.09,1232.442
2891,3.48,525.06,42.17,228,1,0,-0.04,1827.2088
2892,3.49,656.82,42.16,230,1,0.01,-0.01,2292.3018
2893,3.49,357.68,42.08,234,1,0,-0.08,1248.3032
2894,3.5,191.31,42.24,229,1,0.01,0.16,669.585
2895,3.52,322.84,42.18,227,1,0.02,-0.06,1136.3968
2896,3.52,426.8,42,238,1,0,-0.18,1502.336
2897,3.55,480.46,41.87,235,1,0.03,-0.13,1705.633
2898,3.55,512.73,41.86,231,1,0,-0.01,1820.1915
2899,3.55,522.18,42.02,233,1,0,0.16,1853.739
2900,3.57,291.88,41.96,230,1,0.02,-0.06,1042.0116
2901,3.59,189.1,42.14,231,1,0.02,0.18,678.869
2902,3.57,-61,42.03,223,1,-0.02,-0.11,-217.77
2903,3.55,162.64,42.05,232,1,-0.02,0.02,577.372
2904,3.51,-132.21,42.23,226,1,-0.04,0.18,-464.0571
2905,3.5,42.2,42.16,227,1,-0.01,-0.07,147.7
2906,3.56,238.16,42.22,231,1,0.06,0.06,847.8496
2907,3.54,230.74,42.43,230,1,-0.02,0.21,816.8196
2908,3.53,396.15,42.43,227,1,-0.01,0,1398.4095
2909,3.54,78.05,42.42,230,1,0.01,-0.01,276.297
2910,3.56,-73.54,42.48,238,1,0.02,0.06,-261.8024
2911,3.53,-153.69,42.52,238,1,-0.03,0.04,-542.5257
2912,3.52,-185.42,42.42,235,1,-0.01,-0.1,-652.6784
2913,3.54,42.36,42.35,227,1,0.02,-0.07,149.9544
2914,3.54,-32.53,42.47,223,1,0,0.12,-115.1562
2915,3.52,275.37,42.53,227,1,-0.02,0.06,969.3024
2916,3.48,408.81,42.36,229,1,-0.04,-0.17,1422.6588
2917,3.48,383.4,42.35,218,1,0,-0.01,1334.232
2918,3.49,80.33,42.32,212,1,0.01,-0.03,280.3517
2919,3.49,128.89,42.35,210,1,0,0.03,449.8261
2920,3.47,11.19,42.55,212,1,-0.02,0.2,38.8293
2921,3.45,214.48,42.56,219,1,-0.02,0.01,739.956
2922,3.44,101.05,42.54,205,1,-0.01,-0.02,347.612
2923,3.44,188.99,42.68,208,1,0,0.14,650.1256
2924,3.43,416.93,42.65,212,1,-0.01,-0.03,1430.0699
2925,3.44,468.85,42.68,212,1,0.01,0.03,1612.844
2926,3.46,472.57,42.75,210,1,0.02,0.07,1635.0922
2927,3.49,191.04,42.78,211,1,0.03,0.03,666.7296
2928,3.45,-82.12,42.82,204,1,-0.04,0.04,-283.314
2929,3.46,-248.55,42.8,203,1,0.01,-0.02,-859.983
2930,3.46,32.46,42.74,210,1,0,-0.06,112.3116
2931,3.46,-208.85,42.86,212,1,0,0.12,-722.621
2932,3.45,-224,42.87,210,1,-0.01,0.01,-772.8
2933,3.46,-456.43,42.9,206,1,0.01,0.03,-1579.2478
2934,3.44,-487.33,42.91,202,1,-0.02,0.01,-1676.4152
2935,3.44,-576.79,42.73,205,1,0,-0.18,-1984.1576
2936,3.44,-599.93,42.59,207,1,0,-0.14,-2063.7592
2937,3.43,-223.84,42.66,212,1,-0.01,0.07,-767.7712
2938,3.44,-59.75,42.64,217,1,0.01,-0.02,-205.54
2939,3.45,-165.15,42.6,215,1,0.01,-0.04,-569.7675
2940,3.46,-335.3,42.57,222,1,0.01,-0.03,-1160.138
2941,3.45,-397.31,42.56,216,1,-0.01,-0.01,-1370.7195
2942,3.46,-285.67,42.51,210,1,0.01,-0.05,-988.4182
2943,3.47,-443.25,42.52,205,1,0.01,0.01,-1538.0775
2944,3.54,-116.28,42.53,201,1,0.07,0.01,-411.6312
2945,3.54,-215.39,42.57,207,1,0,0.04,-762.4806
2946,3.53,-243.06,42.5,207,1,-0.01,-0.07,-858.0018
2947,3.54,-35.29,42.41,209,1,0.01,-0.09,-124.9266
2948,3.54,-292.27,42.33,213,1,0,-0.08,-1034.6358
2949,3.55,-445.91,42.41,210,1,0.01,0.08,-1582.9805
2950,3.52,-122.75,42.36,209,1,-0.03,-0.05,-432.08
2951,3.52,-25.65,42.41,202,1,0,0.05,-90.288
2952,3.51,-115.47,42.5,207,1,-0.01,0.09,-405.2997
2953,3.52,-293.71,42.49,214,1,0.01,-0.01,-1033.8592
2954,3.5,-402.81,42.56,204,1,-0.02,0.07,-1409.835
2955,3.49,-208.88,42.52,201,1,-0.01,-0.04,-728.9912
2956,3.49,-30.73,42.41,203,1,0,-0.11,-107.2477
2957,3.49,-150.56,42.49,199,1,0,0.08,-525.4544
2958,3.51,-302.07,42.45,190,1,0.02,-0.04,-1060.2657
2959,3.5,-80.15,42.49,188,1,-0.01,0.04,-280.525
2960,3.51,38.32,42.54,186,1,0.01,0.05,134.5032
2961,3.49,-209.39,42.48,191,1,-0.02,-0.06,-730.7711
2962,3.47,-110.59,42.62,188,1,-0.02,0.14,-383.7473
2963,3.46,-213.04,42.59,194,1,-0.01,-0.03,-737.1184
2964,3.47,26.43,42.56,182,1,0.01,-0.03,91.7121
2965,3.5,198.82,42.59,180,1,0.03,0.03,695.87
2966,3.46,268.52,42.68,180,1,-0.04,0.09,929.0792
2967,3.47,149.3,42.71,180,1,0.01,0.03,518.071
2968,3.48,-101.64,42.75,182,1,0.01,0.04,-353.7072
2969,3.46,64.18,42.79,180,1,-0.02,0.04,222.0628
2970,3.46,13.59,42.8,180,1,0,0.01,47.0214
2971,3.47,-210.55,42.71,180,1,0.01,-0.09,-730.6085
2972,3.48,-323.77,42.86,189,1,0.01,0.15,-1126.7196
2973,3.46,-330.18,42.9,196,1,-0.02,0.04,-1142.4228
2974,3.47,-478,43.07,194,1,0.01,0.17,-1658.66
2975,3.45,-271.51,43.02,194,1,-0.02,-0.05,-936.7095
2976,3.47,-293.11,42.96,190,1,0.02,-0.06,-1017.0917
2977,3.45,67.19,42.88,184,1,-0.02,-0.08,231.8055
2978,3.45,-93.68,42.96,195,1,0,0.08,-323.196
2979,3.44,154.56,42.82,198,1,-0.01,-0.14,531.6864
2980,3.43,36.23,42.74,196,1,-0.01,-0.08,124.2689
2981,3.46,143.96,42.66,195,1,0.03,-0.08,498.1016
2982,3.45,-53.09,42.72,197,1,-0.01,0.06,-183.1605
2983,3.45,70.79,42.78,192,1,0,0.06,244.2255
2984,3.49,266.16,42.71,180,1,0.04,-0.07,928.8984
2985,3.46,336.27,42.78,181,1,-0.03,0.07,1163.4942
2986,3.51,63.97,42.77,182,1,0.05,-0.01,224.5347
2987,3.49,189.5,42.84,180,1,-0.02,0.07,661.355
2988,3.48,351.72,42.9,180,1,-0.01,0.06,1223.9856
2989,3.48,56.71,42.91,181,1,0,0.01,197.3508
2990,3.51,213.46,42.87,182,1,0.03,-0.04,749.2446
2991,3.5,70.3,42.92,181,1,-0.01,0.05,246.05
2992,3.5,-163.69,43,187,1,0,0.08,-572.915
2993,3.51,83.58,43.1,187,1,0.01,0.1,293.3658
2994,3.49,289.73,43.12,184,1,-0.02,0.02,1011.1577
2995,3.48,387.44,43.09,180,1,-0.01,-0.03,1348.2912
2996,3.47,407.5,43,180,1,-0.01,-0.09,1414.025
2997,3.47,48.33,43.09,188,1,0,0.09,167.7051
2998,3.46,237.55,43.12,194,1,-0.01,0.03,821.923
2999,3.47,-96.4,43.13,198,1,0.01,0.01,-334.508
3000,3.45,103.59,42.95,205,1,-0.02,-0.18,357.3855
3001,3.44,-160.94,42.96,203,1,-0.01,0.01,-553.6336
3002,3.46,-146.57,43.05,212,1,0.02,0.09,-507.1322
3003,3.45,63.57,43.17,213,1,-0.01,0.12,219.3165
3004,3.48,-81.9,43.2,210,1,0.03,0.03,-285.012
3005,3.49,-260.86,43.31,212,1,0.01,0.11,-910.4014
3006,3.52,64.82,43.25,214,1,0.03,-0.06,228.1664
3007,3.51,-61.72,43.25,220,1,-0.01,0,-216.6372
3008,3.51,24.93,43.37,222,1,0,0.12,87.5043
3009,3.48,241.58,43.38,222,1,-0.03,0.01,840.6984
3010,3.51,102.83,43.27,224,1,0.03,-0.11,360.9333
3011,3.51,-106.28,43.2,223,1,0,-0.07,-373.0428
3012,3.47,-45.47,43.15,222,1,-0.04,-0.05,-157.7809
3013,3.47,-246.02,43.22,225,1,0,0.07,-853.6894
3014,3.47,-284.26,43.08,224,1,0,-0.14,-986.3822
3015,3.47,-333.07,43.21,230,1,0,0.13,-1155.7529
3016,3.46,-389.81,43.28,231,1,-0.01,0.07,-1348.7426
3017,3.46,-120.34,43.22,230,1,0,-0.06,-416.3764
3018,3.44,71.31,43.24,226,1,-0.02,0.02,245.3064
3019,3.43,168.64,43.46,220,1,-0.01,0.22,578.4352
3020,3.41,-125.63,43.5,225,1,-0.02,0.04,-428.3983
3021,3.42,10.11,43.57,227,1,0.01,0.07,34.5762
3022,3.4,180.71,43.49,227,1,-0.02,-0.08,614.414
3023,3.4,2.72,43.52,224,1,0,0.03,9.248
3024,3.4,-15.7,43.41,232,1,0,-0.11,-53.38
3025,3.4,-266.06,43.14,235,1,0,-0.27,-904.604
3026,3.4,-131.81,43.16,239,1,0,0.02,-448.154
3027,3.42,168.36,43.09,237,1,0.02,-0.07,575.7912
3028,3.4,201.63,43.1,234,1,-0.02,0.01,685.542
3029,3.4,-106.31,42.96,241,1,0,-0.14,-361.454
3030,3.4,46.38,43.07,251,1,0,0.11,157.692
3031,3.4,100.2,43.01,241,1,0,-0.06,340.68
3032,3.41,294.91,42.98,248,1,0.01,-0.03,1005.6431
3033,3.41,135.71,43.03,255,1,0,0.05,462.7711
3034,3.4,274.22,43.19,250,1,-0.01,0.16,932.348
3035,3.42,315.1,43.22,253,1,0.02,0.03,1077.642
3036,3.42,357.1,43.19,252,1,0,-0.03,1221.282
3037,3.44,567.63,43.38,253,1,0.02,0.19,1952.6472
3038,3.42,389.74,43.35,247,1,-0.02,-0.03,1332.9108
3039,3.44,442.33,43.39,254,1,0.02,0.04,1521.6152
3040,3.45,572.24,43.42,263,1,0.01,0.03,1974.228
3041,3.46,698.19,43.34,267,1,0.01,-0.08,2415.7374
3042,3.44,360.81,43.26,266,1,-0.02,-0.08,1241.1864
3043,3.45,145.49,43.28,263,1,0.01,0.02,501.9405
3044,3.46,278.92,43.25,268,1,0.01,-0.03,965.0632
3045,3.45,460.6,43.27,267,1,-0.01,0.02,1589.07
3046,3.45,416.22,43.27,272,1,0,0,1435.959
3047,3.45,283.57,43.41,274,1,0,0.14,978.3165
3048,3.47,28.7,43.31,269,1,0.02,-0.1,99.589
3049,3.44,202.42,43.23,273,1,-0.03,-0.08,696.3248
3050,3.44,246.03,43.21,275,1,0,-0.02,846.3432
3051,3.45,6.74,43.13,273,1,0.01,-0.08,23.253
3052,3.44,-225.58,43.17,275,1,-0.01,0.04,-775.9952
3053,3.44,-440.64,43.2,287,1,0,0.03,-1515.8016
3054,3.45,-226.28,43.19,294,1,0.01,-0.01,-780.666
3055,3.44,61.33,43.11,290,1,-0.01,-0.08,210.9752
3056,3.43,37.05,43.04,283,1,-0.01,-0.07,127.0815
3057,3.46,275.33,43.04,281,1,0.03,0,952.6418
3058,3.46,34.27,43.13,285,1,0,0.09,118.5742
3059,3.46,-143.59,43.04,294,1,0,-0.09,-496.8214
3060,3.45,-232.77,42.98,298,1,-0.01,-0.06,-803.0565
3061,3.44,0.92,43.03,295,1,-0.01,0.05,3.1648
3062,3.42,39.75,43.05,290,1,-0.02,0.02,135.945
3063,3.45,-99.25,43.06,293,1,0.03,0.01,-342.4125
3064,3.46,-9.14,43.06,298,1,0.01,0,-31.6244
3065,3.48,-87.33,43.02,299,1,0.02,-0.04,-303.9084
3066,3.48,-365.08,43.07,297,1,0,0.05,-1270.4784
3067,3.47,-203.67,43.07,290,1,-0.01,0,-706.7349
3068,3.46,-6.59,43.15,292,1,-0.01,0.08,-22.8014
3069,3.5,-125.56,43.22,293,1,0.04,0.07,-439.46
3070,3.48,-268.09,43.29,291,1,-0.02,0.07,-932.9532
3071,3.45,7.59,43.35,287,1,-0.03,0.06,26.1855
3072,3.44,150.03,43.45,286,1,-0.01,0.1,516.1032
3073,3.44,-46.33,43.53,281,1,0,0.08,-159.3752
3074,3.45,-162.6,43.61,279,1,0.01,0.08,-560.97
3075,3.43,-191.31,43.49,284,1,-0.02,-0.12,-656.1933
3076,3.43,72.42,43.54,282,1,0,0.05,248.4006
3077,3.44,105.9,43.49,290,1,0.01,-0.05,364.296
3078,3.44,-88.65,43.55,292,1,0,0.06,-304.956
3079,3.44,-330.05,43.47,285,1,0,-0.08,-1135.372
3080,3.43,-12.54,43.46,281,1,-0.01,-0.01,-43.0122
3081,3.41,-233.09,43.36,283,1,-0.02,-0.1,-794.8369
3082,3.41,-446.92,43.38,287,1,0,0.02,-1523.9972
3083,3.4,-663.12,43.46,282,1,-0.01,0.08,-2254.608
3084,3.42,-758.75,43.49,285,1,0.02,0.03,-2594.925
3085,3.4,-416.05,43.55,289,1,-0.02,0.06,-1414.57
3086,3.4,-419.39,43.52,292,1,0,-0.03,-1425.926
3087,3.42,-76.02,43.49,290,1,0.02,-0.03,-259.9884
3088,3.41,35.22,43.55,300,1,-0.01,0.06,120.1002
3089,3.41,23.6,43.54,300,1,0,-0.01,80.476
3090,3.4,-104.61,43.49,300,1,-0.01,-0.05,-355.674
3091,3.42,-325.24,43.45,300,1,0.02,-0.04,-1112.3208
3092,3.42,-391.24,43.37,300,1,0,-0.08,-1338.0408
3093,3.44,-191.62,43.38,286,1,0.02,0.01,-659.1728
3094,3.45,-110.81,43.4,293,1,0.01,0.02,-382.2945
3095,3.47,6.97,43.34,300,1,0.02,-0.06,24.1859
3096,3.45,-119.92,43.31,298,1,-0.02,-0.03,-413.724
3097,3.46,10.12,43.31,300,1,0.01,0,35.0152
3098,3.47,-123.91,43.26,296,1,0.01,-0.05,-429.9677
3099,3.46,-340.48,43.28,300,1,-0.01,0.02,-1178.0608
3100,3.45,-456.44,43.45,298,1,-0.01,0.17,-1574.718
3101,3.44,-210.6,43.36,292,1,-0.01,-0.09,-724.464
3102,3.41,-380.59,43.23,290,1,-0.03,-0.13,-1297.8119
3103,3.41,-498.77,43.29,291,1,0,0.06,-1700.8057
3104,3.41,-565.26,43.35,294,1,0,0.06,-1927.5366
3105,3.41,-675.38,43.38,295,1,0,0.03,-2303.0458
3106,3.4,-626.82,43.37,296,1,-0.01,-0.01,-2131.188
3107,3.41,-273.41,43.36,299,1,0.01,-0.01,-932.3281
3108,3.42,-428.07,43.43,294,1,0.01,0.07,-1463.9994
3109,3.43,-589.45,43.43,287,1,0.01,0,-2021.8135
3110,3.44,-198.39,43.41,292,1,0.01,-0.02,-682.4616
3111,3.44,-236.55,43.53,293,1,0,0.12,-813.732
3112,3.44,-87.19,43.54,290,1,0,0.01,-299.9336
3113,3.41,179.46,43.51,292,1,-0.03,-0.03,611.9586
3114,3.43,19.07,43.39,295,1,0.02,-0.12,65.4101
3115,3.45,270.86,43.39,295,1,0.02,0,934.467
3116,3.47,-33.86,43.28,295,1,0.02,-0.11,-117.4942
3117,3.48,-306.41,43.3,299,1,0.01,0.02,-1066.3068
3118,3.46,2.8,43.23,297,1,-0.02,-0.07,9.688
3119,3.44,58.65,43.2,300,1,-0.02,-0.03,201.756
3120,3.45,-97.52,43.25,296,1,0.01,0.05,-336.444
3121,3.45,-112.5,43.27,292,1,0,0.02,-388.125
3122,3.44,-251.46,43.31,292,1,-0.01,0.04,-865.0224
3123,3.48,-451.48,43.27,292,1,0.04,-0.04,-1571.1504
3124,3.48,-237.08,43.3,294,1,0,0.03,-825.0384
3125,3.47,-1.63,43.36,300,1,-0.01,0.06,-5.6561
3126,3.44,245.38,43.42,300,1,-0.03,0.06,844.1072
3127,3.46,353.49,43.32,300,1,0.02,-0.1,1223.0754
3128,3.46,71.28,43.25,299,1,0,-0.07,246.6288
3129,3.48,-130.36,43.16,300,1,0.02,-0.09,-453.6528
3130,3.48,159.49,43.11,300,1,0,-0.05,555.0252
3131,3.47,305.16,43.18,300,1,-0.01,0.07,1058.9052
3132,3.47,421.41,43.2,292,1,0,0.02,1462.2927
3133,3.48,277.98,43.23,294,1,0.01,0.03,967.3704
3134,3.46,-33.92,43.18,296,1,-0.02,-0.05,-117.3632
3135,3.44,-86.37,43.2,297,1,-0.02,0.02,-297.1128
3136,3.44,157.08,43.07,300,1,0,-0.13,540.3552
3137,3.43,408.49,42.96,300,1,-0.01,-0.11,1401.1207
3138,3.43,468.98,42.88,293,1,0,-0.08,1608.6014
3139,3.46,456.14,42.86,294,1,0.03,-0.02,1578.2444
3140,3.46,143.81,42.83,298,1,0,-0.03,497.5826
3141,3.47,-48,42.97,300,1,0.01,0.14,-166.56
3142,3.48,-141.53,42.93,300,1,0.01,-0.04,-492.5244
3143,3.49,-106.41,42.89,294,1,0.01,-0.04,-371.3709
3144,3.5,-376.09,42.98,286,1,0.01,0.09,-1316.315
3145,3.49,-144.63,43.08,283,1,-0.01,0.1,-504.7587
3146,3.49,83.04,43.06,281,1,0,-0.02,289.8096
3147,3.48,-66.74,43.06,272,1,-0.01,0,-232.2552
3148,3.44,-217.21,43.03,273,1,-0.04,-0.03,-747.2024
3149,3.45,18.24,43.03,275,1,0.01,0,62.928
3150,3.46,199.37,43.24,270,1,0.01,0.21,689.8202
3151,3.46,321.06,43.2,262,1,0,-0.04,1110.8676
3152,3.45,487.93,43.28,256,1,-0.01,0.08,1683.3585
3153,3.44,94.57,43.33,244,1,-0.01,0.05,325.3208
3154,3.42,205.34,43.39,250,1,-0.02,0.06,702.2628
3155,3.43,-31.44,43.39,252,1,0.01,0,-107.8392
3156,3.43,43.86,43.46,253,1,0,0.07,150.4398
3157,3.42,-148.03,43.44,250,1,-0.01,-0.02,-506.2626
3158,3.42,27.97,43.5,253,1,0,0.06,95.6574
3159,3.41,-13.01,43.47,251,1,-0.01,-0.03,-44.3641
3160,3.42,171.29,43.48,249,1,0.01,0.01,585.8118
3161,3.42,38.52,43.51,239,1,0,0.03,131.7384
3162,3.44,249.79,43.37,236,1,0.02,-0.14,859.2776
3163,3.44,94.02,43.47,234,1,0,0.1,323.4288
3164,3.44,295.72,43.43,235,1,0,-0.04,1017.2768
3165,3.42,48.27,43.52,231,1,-0.02,0.09,165.0834
3166,3.45,6.14,43.42,230,1,0.03,-0.1,21.183
3167,3.42,-104.88,43.55,234,1,-0.03,0.13,-358.6896
3168,3.42,-297.98,43.57,235,1,0,0.02,-1019.0916
3169,3.44,-482.36,43.49,236,1,0.02,-0.08,-1659.3184
3170,3.43,-527.15,43.39,237,1,-0.01,-0.1,-1808.1245
3171,3.4,-610.34,43.28,238,1,-0.03,-0.11,-2075.156
3172,3.42,-233.2,43.24,239,1,0.02,-0.04,-797.544
3173,3.43,-405.77,43.25,238,1,0.01,0.01,-1391.7911
3174,3.42,-538.13,43.27,241,1,-0.01,0.02,-1840.4046
3175,3.42,-663.23,43.22,245,1,0,-0.05,-2268.2466
3176,3.42,-759.64,43.13,241,1,0,-0.09,-2597.9688
3177,3.4,-836.31,43.31,246,1,-0.02,0.18,-2843.454
3178,3.44,-786.43,43.45,250,1,0.04,0.14,-2705.3192
3179,3.42,-896.51,43.44,247,1,-0.02,-0.01,-3066.0642
3180,3.4,-778.27,43.51,242,1,-0.02,0.07,-2646.118
3181,3.4,-846.29,43.5,240,1,0,-0.01,-2877.386
3182,3.4,-533.03,43.51,231,1,0,0.01,-1812.302
3183,3.41,-291.06,43.37,226,1,0.01,-0.14,-992.5146
3184,3.4,-78.84,43.17,230,1,-0.01,-0.2,-268.056
3185,3.4,37.42,43.23,239,1,0,0.06,127.228
3186,3.4,70.61,43.34,242,1,0,0.11,240.074
3187,3.42,271.25,43.3,240,1,0.02,-0.04,927.675
3188,3.45,120.73,43.41,240,1,0.03,0.11,416.5185
3189,3.45,263.49,43.38,235,1,0,-0.03,909.0405
3190,3.46,504.87,43.43,242,1,0.01,0.05,1746.8502
3191,3.44,498.91,43.51,242,1,-0.02,0.08,1716.2504
3192,3.44,223.84,43.54,241,1,0,0.03,770.0096
3193,3.43,-43.53,43.61,238,1,-0.01,0.07,-149.3079
3194,3.42,148.79,43.64,237,1,-0.01,0.03,508.8618
3195,3.42,-67.89,43.48,239,1,0,-0.16,-232.1838
3196,3.41,-295.95,43.38,236,1,-0.01,-0.1,-1009.1895
3197,3.41,-442.44,43.37,237,1,0,-0.01,-1508.7204
3198,3.42,-596.82,43.44,247,1,0.01,0.07,-2041.1244
3199,3.42,-241.07,43.42,250,1,0,-0.02,-824.4594
3200,3.42,-151.9,43.27,247,1,0,-0.15,-519.498
3201,3.4,-238.3,43.31,241,1,-0.02,0.04,-810.22
3202,3.42,-340.33,43.24,250,1,0.02,-0.07,-1163.9286
3203,3.42,-141.16,43.36,254,1,0,0.12,-482.7672
3204,3.45,-165.9,43.39,247,1,0.03,0.03,-572.355
3205,3.44,-254.98,43.24,249,1,-0.01,-0.15,-877.1312
3206,3.44,-368.49,43.4,254,1,0,0.16,-1267.6056
3207,3.44,-496.48,43.38,259,1,0,-0.02,-1707.8912
3208,3.41,-195.16,43.36,258,1,-0.03,-0.02,-665.4956
3209,3.4,-238.36,43.49,251,1,-0.01,0.13,-810.424
3210,3.4,-195.73,43.5,250,1,0,0.01,-665.482
3211,3.41,9.6,43.35,249,1,0.01,-0.15,32.736
3212,3.4,180.58,43.28,242,1,-0.01,-0.07,613.972
3213,3.4,-16.68,43.33,244,1,0,0.05,-56.712
3214,3.4,142.14,43.34,249,1,0,0.01,483.276
3215,3.4,-158.19,43.3,251,1,0,-0.04,-537.846
3216,3.41,-285.86,43.29,250,1,0.01,-0.01,-974.7826
3217,3.44,-460.05,43.3,248,1,0.03,0.01,-1582.572
3218,3.44,-536.82,43.29,256,1,0,-0.01,-1846.6608
3219,3.44,-627.31,43.38,258,1,0,0.09,-2157.9464
3220,3.44,-759.42,43.44,265,1,0,0.06,-2612.4048
3221,3.42,-421.34,43.55,254,1,-0.02,0.11,-1440.9828
3222,3.42,-54.49,43.58,263,1,0,0.03,-186.3558
3223,3.42,227.87,43.5,263,1,0,-0.08,779.3154
3224,3.43,264.07,43.52,257,1,0.01,0.02,905.7601
3225,3.44,-54.37,43.46,267,1,0.01,-0.06,-187.0328
3226,3.44,-203.15,43.44,261,1,0,-0.02,-698.836
3227,3.44,-367.72,43.58,271,1,0,0.14,-1264.9568
3228,3.47,-518.13,43.57,262,1,0.03,-0.01,-1797.9111
3229,3.45,-730.07,43.55,267,1,-0.02,-0.02,-2518.7415
3230,3.42,-705.24,43.53,266,1,-0.03,-0.02,-2411.9208
3231,3.41,-487.44,43.65,268,1,-0.01,0.12,-1662.1704
3232,3.41,-606.37,43.59,258,1,0,-0.06,-2067.7217
3233,3.41,-637.11,43.63,257,1,0,0.04,-2172.5451
3234,3.43,-471.39,43.7,259,1,0.02,0.07,-1616.8677
